UltimateParentAccountID,Revenue,CountWPVisits,CountFormFills,CountLinkClicks,CountEmailOpens,CountWPVisits_A,CountFormFills_A,CountLinkClicks_A,CountEmailOpens_A,CountPeopleWPVisits_A,CountPeopleFormFills_A,CountPeopleLinkClicks_A,CountPeopleEmailOpens_A,Contact_Score,Account_Score,PersonScore
0015000000PvlxyAAB,0,0,0,0,7,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,5,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,4,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,6,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,6,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,3,1,0,2,457,29,81,1324,51,28,18,448,20,32,52
0015000000PvlxyAAB,0,0,0,0,7,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,6,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,5,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,4,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,3,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,1,0,0,6,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,6,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,4,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,4,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,9,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,2,1,0,1,457,29,81,1324,51,28,18,448,20,32,52
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,3,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,2,1,0,4,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,4,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,5,2,2,4,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,3,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,6,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,3,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,5,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,5,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,6,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,6,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,5,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,3,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,9,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,9,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,2,1,0,0,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,2,1,0,0,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,5,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,3,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,3,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,1,0,0,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,4,0,1,0,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,1,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,9,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,6,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,1,1,0,1,457,29,81,1324,51,28,18,448,20,32,52
0015000000PvlxyAAB,0,0,0,0,7,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,1,0,0,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,1,0,0,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,5,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,1,0,4,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,184,1,16,1,457,29,81,1324,51,28,18,448,50,32,82
0015000000PvlxyAAB,0,0,0,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,1,0,0,6,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,6,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,3,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,6,1,0,0,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,0,0,0,4,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,1,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,7,1,1,1,457,29,81,1324,51,28,18,448,20,32,52
0015000000PvlxyAAB,0,0,0,0,4,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,2,457,29,81,1324,51,28,18,448,10,32,42
0015000000PvlxyAAB,0,5,0,1,1,457,29,81,1324,51,28,18,448,20,32,52
0015000000PvlxyAAB,0,0,0,0,3,457,29,81,1324,51,28,18,448,30,32,62
0015000000PvlxyAAB,0,0,0,0,3,457,29,81,1324,51,28,18,448,30,32,62
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,1,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,8,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,7,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,13,0,2,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,5,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,4,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,6,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,3,1,0,0,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,8,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,5,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,5,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,4,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,4,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,5,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,7,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,2,1,0,1,327,43,41,1535,63,38,23,560,20,32,52
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,5,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,5,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,10,327,43,41,1535,63,38,23,560,50,32,82
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,6,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,2,1,0,7,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,2,1,0,2,327,43,41,1535,63,38,23,560,20,32,52
0015000000Px2cKAAR,0,28,2,4,2,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,6,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,7,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,5,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,6,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,4,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,2,1,0,0,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,21,0,1,0,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,6,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,1,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,4,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,7,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,6,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,6,0,0,10,327,43,41,1535,63,38,23,560,50,32,82
0015000000Px2cKAAR,0,0,0,0,9,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,1,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,4,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,2,0,2,2,327,43,41,1535,63,38,23,560,20,32,52
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,2,1,0,1,327,43,41,1535,63,38,23,560,20,32,52
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,9,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,8,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,4,0,1,10,327,43,41,1535,63,38,23,560,50,32,82
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,6,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,6,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,4,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,6,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,4,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,2,1,0,0,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,8,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,4,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,6,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,2,0,1,1,327,43,41,1535,63,38,23,560,20,32,52
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,6,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,8,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,8,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,2,0,0,9,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,9,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,7,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,5,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,7,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,9,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,4,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,0,0,0,3,327,43,41,1535,63,38,23,560,30,32,62
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,0,0,0,2,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
0015000000Px2cKAAR,0,0,0,0,0,327,43,41,1535,63,38,23,560,0,32,0
0015000000Px2cKAAR,0,0,0,0,1,327,43,41,1535,63,38,23,560,10,32,42
